Winner,Player1,Player2,MatchID,Generation,Replay_Name,
RazorGliscorIF,RazorGliscorIF,Hadesofender,1.7008E+12,[Gen 9] IF NatDex AG,razorgliscorif-hadesofender-1700802419844,
Carchawaii,Carchawaii,TheLunaticPhantom,1.70081E+12,[Gen 7] IF Dex OU,carchawaii-thelunaticphantom-1700812825243,
pitiman,TheKingsLeap,pitiman,1.70084E+12,[Gen 7] IF Dex OU,thekingsleap-pitiman-1700835587963,
Obsidrugon,lobotomyass,Obsidrugon,1.70084E+12,[Gen 7] IF Dex AG,lobotomyass-obsidrugon-1700837500267,
TheKingsLeap,TheKingsLeap,anaconja,1.70084E+12,[Gen 7] IF Dex OU,thekingsleap-anaconja-1700837895841,
TheKingsLeap,TheKingsLeap,anaconja,1.70084E+12,[Gen 7] IF Dex OU,thekingsleap-anaconja-1700837900504,
AlexIGuessNotFound,anaconja,AlexIGuessNotFound,1.70084E+12,[Gen 7] IF Dex OU,anaconja-alexiguessnotfound-1700840190112,
the_shawdoin,Godspeed06,the_shawdoin,1.70084E+12,[Gen 7] IF Dex OU,godspeed06-theshawdoin-1700842659319,
HUEnd,HUEnd,CYBERVAMPLUCY,1.70084E+12,[Gen 7] IF Dex OU,huend-cybervamplucy-1700842842977,
Potatochan789,bbryann,Potatochan789,1.70084E+12,[Gen 9] IF NatDex OU,bbryann-potatochan789-1700844012369,
HUEnd,HUEnd,agc5225,1.70084E+12,[Gen 7] IF Dex OU,huend-agc5225-1700844105260,
the_shawdoin,the_shawdoin,lobotomyass,1.70084E+12,[Gen 7] IF Dex OU,theshawdoin-lobotomyass-1700844924920,
Walccer,Walccer,Shade PieD,1.70085E+12,[Gen 7] IF Dex AG,walccer-shadepied-1700846191739,
TexanFarmersMarket,TexanFarmersMarket,Walccer,1.70085E+12,[Gen 7] IF Dex AG,texanfarmersmarket-walccer-1700846737773,
MarcusRagz,MarcusRagz,Walccer,1.70085E+12,[Gen 7] IF Dex AG,marcusragz-walccer-1700847099561,
baskim,Hanzolo76,poisany,1.70085E+12,[Gen 7] IF Dex OU,hanzolo76-poisany-1700848044043,
Reinwatr,Ballingicedrippy$$,Reinwatr,1.70085E+12,[Gen 7] IF Dex OU,ballingicedrippy-reinwatr-1700849265393,
AlexIGuessNotFound,AlexIGuessNotFound,RelicPlusle,1.70085E+12,[Gen 7] IF Dex Doubles,alexiguessnotfound-relicplusle-1700849774297,
dunscy,dunscy,Gamma_Res,1.70085E+12,[Gen 7] IF Dex OU,dunscy-gammares-1700852553332,
donald deez,pyramlds,helicopyer,1.70086E+12,[Gen 9] IF NatDex OU,pyramlds-helicopyer-1700857725999,
Zyril13,Sentinel Thelec,Zyril13,1.70086E+12,[Gen 7] IF Dex AG,sentinelthelec-zyril13-1700857841311,
the_shawdoin,the_shawdoin,Menace13,1.70086E+12,[Gen 7] IF Dex OU,theshawdoin-menace13-1700858267956,
Quaza15,Pinazo,D_Numeritos1,1.70086E+12,[Gen 7] IF Dex OU,pinazo-dnumeritos1-1700858332123,
jonrogers1999,pyramlds,jonrogers1999,1.70086E+12,[Gen 9] IF NatDex OU,pyramlds-jonrogers1999-1700860074740,
oddDutchIntrovert,oddDutchIntrovert,Sentinel Thelec,1.70086E+12,[Gen 7] IF Dex OU,odddutchintrovert-sentinelthelec-1700860094902,
AlexIGuessNotFound,happieferret19,AlexIGuessNotFound,1.70086E+12,[Gen 7] IF Dex Doubles,happieferret19-alexiguessnotfound-1700863336439,
inept gamer,jonj65,inept gamer,1.70086E+12,[Gen 7] IF Dex OU,jonj65-ineptgamer-1700864254166,
donald deez,donald deez,FSF Iceik,1.70086E+12,[Gen 9] IF NatDex OU,donalddeez-fsficeik-1700864666581,
happieferret19,eedrfgv edrfgv,happieferret19,1.70087E+12,[Gen 7] IF Dex OU,eedrfgvedrfgv-happieferret19-1700865240982,
anaconja,anaconja,donald deez,1.70087E+12,[Gen 9] IF NatDex OU,anaconja-donalddeez-1700868634891,
schlapping,Willer tail,schlapping,1.70087E+12,[Gen 7] IF Dex AG,willertail-schlapping-1700868918276,
schlapping,Willer tail,schlapping,1.70087E+12,[Gen 7] IF Dex AG,willertail-schlapping-1700869350131,
TTV Dave,TTV Dave,Obsidrugon,1.70087E+12,[Gen 7] IF Dex Doubles,ttvdave-obsidrugon-1700869813741,
schlapping,Willer tail,schlapping,1.70087E+12,[Gen 7] IF Dex AG,willertail-schlapping-1700869820642,
HUEnd,Pippin12,HUEnd,1.70087E+12,[Gen 7] IF Dex OU,pippin12-huend-1700870088851,
TTV Dave,AlexIGuessNotFound,TTV Dave,1.70087E+12,[Gen 7] IF Dex Doubles,alexiguessnotfound-ttvdave-1700870376629,
HUEnd,TheKingsLeap,HUEnd,1.70087E+12,[Gen 7] IF Dex OU,thekingsleap-huend-1700871335609,
schlapping,schlapping,Willer tail,1.70087E+12,[Gen 7] IF Dex AG,schlapping-willertail-1700871896384,
SupersonicLoki,SupersonicLoki,geodudeiskindamid,1.70087E+12,[Gen 7] IF Dex AG,supersonicloki-geodudeiskindamid-1700872115961,
Awesomeacuz13,Awesomeacuz13,Touko.Inugami,1.70087E+12,[Gen 7] IF Dex OU,awesomeacuz13-toukoinugami-1700873965636,
damocleas02,damocleas02,schlapping,1.70088E+12,[Gen 7] IF Dex AG,damocleas02-schlapping-1700876642597,
maybeyoushouldlose,qaffeine,maybeyoushouldlose,1.70088E+12,[Gen 7] IF Dex OU,qaffeine-maybeyoushouldlose-1700877948729,
DrippyDragapult,DrippyDragapult,kickachild.png,1.70088E+12,[Gen 9] IF NatDex AG,drippydragapult-kickachildpng-1700882595693,
happieferret19,moxiejet,happieferret19,1.70088E+12,[Gen 7] IF Dex OU,moxiejet-happieferret19-1700884605100,
hydreigon specs,hydreigon specs,Luthier,1.70089E+12,[Gen 7] IF Dex OU,hydreigonspecs-luthier-1700885243169,
baskim,Skieflyr,baskim,1.70089E+12,[Gen 7] IF Dex OU,skieflyr-baskim-1700886685479,
Menace13,Menace13,hawwow1,1.70089E+12,[Gen 7] IF Dex OU,menace13-hawwow1-1700891787912,
just Sayori,just Sayori,fish1107,1.70091E+12,[Gen 9] IF NatDex OU,justsayori-fish1107-1700909529410,
TheQueensLeap,TheQueensLeap,Solvum,1.70091E+12,[Gen 7] IF Dex OU,thequeensleap-solvum-1700913075337,
oddDutchIntrovert,oddDutchIntrovert,modrift63,1.70092E+12,[Gen 7] IF Dex OU,odddutchintrovert-modrift63-1700922127723,
oddDutchIntrovert,oddDutchIntrovert,Tentacultistry,1.70092E+12,[Gen 7] IF Dex OU,odddutchintrovert-tentacultistry-1700922650106,
F0157,Catsoup02,F0157,1.70093E+12,[Gen 7] IF Dex OU,catsoup02-f0157-1700926663365,
DrippyDragapult,AgencyIsOwn,DrippyDragapult,1.70093E+12,[Gen 9] IF NatDex OU,agencyisown-drippydragapult-1700927287055,
willer Tail,CYBERVAMPLUCY,willer Tail,1.70093E+12,[Gen 7] IF Dex OU,cybervamplucy-willertail-1700934880156,
damocleas02,willer Tail,damocleas02,1.70094E+12,[Gen 7] IF Dex OU,willertail-damocleas02-1700937114634,
damocleas02,damocleas02,willer Tail,1.70094E+12,[Gen 7] IF Dex OU,damocleas02-willertail-1700937587734,
damocleas02,willer Tail,damocleas02,1.70094E+12,[Gen 7] IF Dex OU,willertail-damocleas02-1700937883388,
Mkap,happieferret19,Mkap,1.70094E+12,[Gen 7] IF Dex OU,happieferret19-mkap-1700938576512,
Manofwoof1,Manofwoof1,Gumphrey_Hump,1.70094E+12,[Gen 9] IF NatDex OU,manofwoof1-gumphreyhump-1700939485198,
HUEnd,HUEnd,Xaublinhas,1.70094E+12,[Gen 7] IF Dex OU,huend-xaublinhas-1700941142730,
HUEnd,HUEnd,Xaublinhas,1.70094E+12,[Gen 7] IF Dex OU,huend-xaublinhas-1700942029073,
Kizuhimee,Kizuhimee,Gladiator_Kraken,1.70094E+12,[Gen 9] IF NatDex AG,kizuhimee-gladiatorkraken-1700942312933,
damocleas02,damocleas02,willer Tail,1.70094E+12,[Gen 7] IF Dex OU,damocleas02-willertail-1700942370197,
circleButton,SunWaffle,circleButton,1.70094E+12,[Gen 9] IF NatDex AG,sunwaffle-circlebutton-1700942653854,
RazorGliscorIF,RazorGliscorIF,1TemperedSteel1,1.70094E+12,[Gen 9] IF NatDex AG,razorgliscorif-1temperedsteel1-1700942867641,
HUEnd,HUEnd,Xaublinhas,1.70094E+12,[Gen 7] IF Dex OU,huend-xaublinhas-1700943582520,
RazorGliscorIF,RazorGliscorIF,Gladiator_Kraken,1.70094E+12,[Gen 9] IF NatDex AG,razorgliscorif-gladiatorkraken-1700943807274,
damocleas02,willer Tail,damocleas02,1.70094E+12,[Gen 7] IF Dex OU,willertail-damocleas02-1700943948660,
circleButton,Deep sea monster,circleButton,1.70094E+12,[Gen 9] IF NatDex AG,deepseamonster-circlebutton-1700944246297,
damocleas02,damocleas02,willer Tail,1.70094E+12,[Gen 7] IF Dex OU,damocleas02-willertail-1700944455922,
HUEnd,HUEnd,Mkap,1.70094E+12,[Gen 7] IF Dex OU,huend-mkap-1700944455939,
freee goao,freee goao,Mrs.Poopoopee,1.70094E+12,[Gen 9] IF NatDex OU,freeegoao-mrspoopoopee-1700944899113,
HUEnd,Sentinel Thelec,HUEnd,1.70094E+12,[Gen 7] IF Dex OU,sentinelthelec-huend-1700944988064,
HUEnd,HUEnd,Sentinel Thelec,1.70095E+12,[Gen 7] IF Dex OU,huend-sentinelthelec-1700945511549,
RazorGliscorIF,circleButton,RazorGliscorIF,1.70095E+12,[Gen 9] IF NatDex AG,circlebutton-razorgliscorif-1700945755861,
damocleas02,willer Tail,damocleas02,1.70095E+12,[Gen 7] IF Dex OU,willertail-damocleas02-1700946089025,
damocleas02,willer Tail,damocleas02,1.70095E+12,[Gen 7] IF Dex OU,willertail-damocleas02-1700947010047,
damocleas02,willer Tail,damocleas02,1.70095E+12,[Gen 7] IF Dex AG,willertail-damocleas02-1700947928709,
damocleas02,willer Tail,damocleas02,1.70095E+12,[Gen 7] IF Dex AG,willertail-damocleas02-1700948155356,
damocleas02,willer Tail,damocleas02,1.70095E+12,[Gen 7] IF Dex AG,willertail-damocleas02-1700948615020,
Maxifire,Maxifire,SalamenderGG,1.70095E+12,[Gen 7] IF Dex AG,maxifire-salamendergg-1700948903221,
damocleas02,willer Tail,damocleas02,1.70095E+12,[Gen 7] IF Dex AG,willertail-damocleas02-1700948953598,
Xenr1a,Xenr1a,Estratega86099,1.70095E+12,[Gen 9] IF NatDex AG,xenr1a-estratega86099-1700952508181,
WellCookedEgg,Fyhr,WellCookedEgg,1.70095E+12,[Gen 9] IF NatDex AG,fyhr-wellcookedegg-1700952609186,
MarsBarsXIV,Zetsuda,MarsBarsXIV,1.70095E+12,[Gen 7] IF Dex AG,zetsuda-marsbarsxiv-1700953751394,
Catsoup02,Mkap,Catsoup02,1.70095E+12,[Gen 7] IF Dex OU,mkap-catsoup02-1700954126660,
H Gamer Moment,anaconja,H Gamer Moment,1.70095E+12,[Gen 7] IF Dex OU,anaconja-hgamermoment-1700954188181,
SweetGurlNix,H Gamer Moment,SweetGurlNix,1.70096E+12,[Gen 7] IF Dex AG,hgamermoment-sweetgurlnix-1700955571167,
Xenr1a,Xenr1a,hawwow1,1.70096E+12,[Gen 7] IF Dex OU,xenr1a-hawwow1-1700956319899,
pitiman,Catsoup02,pitiman,1.70096E+12,[Gen 7] IF Dex OU,catsoup02-pitiman-1700956680491,
omg real exe,omg real exe,theatlasdomain,1.70096E+12,[Gen 7] IF Dex OU,omgrealexe-theatlasdomain-1700959108904,
Xenr1a,55th street agent,Xenr1a,1.70096E+12,[Gen 7] IF Dex AG,55thstreetagent-xenr1a-1700959972448,
WellCookedEgg,Fyhr,Monarith,1.70096E+12,[Gen 9] IF NatDex AG,fyhr-monarith-1700960007862,
Almighty Milkman,Almighty Milkman,Shade PieD,1.70096E+12,[Gen 7] IF Dex AG,almightymilkman-shadepied-1700960335162,
Xenr1a,55th street agent,Xenr1a,1.70096E+12,[Gen 7] IF Dex AG,55thstreetagent-xenr1a-1700964939088,
Xenr1a,55th street agent,Xenr1a,1.70096E+12,[Gen 7] IF Dex AG,55thstreetagent-xenr1a-1700964941598,
Xenr1a,55th street agent,Xenr1a,1.70096E+12,[Gen 7] IF Dex AG,55thstreetagent-xenr1a-1700964943748,
Xenr1a,KiraKat6,Xenr1a,1.70097E+12,[Gen 7] IF Dex AG,kirakat6-xenr1a-1700966056541,
Fyhr,GameFreakWellCook,Fyhr,1.70097E+12,[Gen 9] IF NatDex AG,gamefreakwellcook-fyhr-1700966254009,
adikhasnd,adikhasnd,Bowas,1.70097E+12,[Gen 9] IF NatDex OU,adikhasnd-bowas-1700966412439,
Almighty Milkman,Almighty Milkman,Glombi,1.70097E+12,[Gen 7] IF Dex AG,almightymilkman-glombi-1700968211265,
FierceFlamethrower,FierceFlamethrower,TheKingsLeap,1.70097E+12,[Gen 7] IF Dex OU,fierceflamethrower-thekingsleap-1700972568126,
Gladiator_Kraken,geidigrimes,Gladiator_Kraken,1.70097E+12,[Gen 9] IF NatDex AG,geidigrimes-gladiatorkraken-1700972658959,
RazorGliscorIF,RazorGliscorIF,sunwaffle,1.70097E+12,[Gen 9] IF NatDex AG,razorgliscorif-sunwaffle-1700972842945,
3W1W4,ontario oshawott,3W1W4,1.70097E+12,[Gen 9] IF NatDex AG,ontariooshawott-3w1w4-1700972847579,
Kizuhimee,Hades RFX,azztheddicaff,1.70097E+12,[Gen 9] IF NatDex AG,hadesrfx-azztheddicaff-1700973018877,
SaikoTikz,SaikoTikz,SussyKeke,1.70097E+12,[Gen 7] IF Dex AG,saikotikz-sussykeke-1700973468743,
RhymeZenith,RhymeZenith,Abyss_DM150,1.70097E+12,[Gen 7] IF Dex AG,rhymezenith-abyssdm150-1700973517682,
Gladiator_Kraken,RazorGliscorIF,Gladiator_Kraken,1.70097E+12,[Gen 9] IF NatDex AG,razorgliscorif-gladiatorkraken-1700973896398,
dusk rock doggo,dusk rock doggo,epic embed fail,1.70097E+12,[Gen 7] IF Dex OU,duskrockdoggo-epicembedfail-1700974423145,
3W1W4,Hades RFX,3W1W4,1.70097E+12,[Gen 9] IF NatDex AG,hadesrfx-3w1w4-1700974465209,
Durg4,2900 lbs of cement,Durg4,1.70097E+12,[Gen 9] IF NatDex OU,2900lbsofcement-durg4-1700974722839,
Hades RFX,Hades RFX,Gladiator_Kraken,1.70098E+12,[Gen 9] IF NatDex AG,hadesrfx-gladiatorkraken-1700975064714,
pyramlds,pyramlds,Manofwoof1,1.70098E+12,[Gen 9] IF NatDex OU,pyramlds-manofwoof1-1700975321775,
MrGasmask1290,MrGasmask1290,dusk rock doggo,1.70098E+12,[Gen 7] IF Dex AG,mrgasmask1290-duskrockdoggo-1700975976364,
pyramlds,anaconja,pyramlds,1.70098E+12,[Gen 9] IF NatDex OU,anaconja-pyramlds-1700977653689,
sjdhdkshdk,Lexindigo,sjdhdkshdk,1.70098E+12,[Gen 9] IF NatDex OU,lexindigo-sjdhdkshdk-1700979325165,
Awesomeacuz13,Awesomeacuz13,InfiniteRilobster,1.70098E+12,[Gen 7] IF Dex AG,awesomeacuz13-infiniterilobster-1700980930783,
F0157,F0157,Baskim,1.70098E+12,[Gen 7] IF Dex OU,f0157-baskim-1700980966294,
Nuclearstomp,Nuclearstomp,Just Sayori,1.70098E+12,[Gen 9] IF NatDex OU,nuclearstomp-justsayori-1700981001535,
freshh to death,freshh to death,MAMMOTHKING777,1.70099E+12,[Gen 7] IF Dex OU,freshhtodeath-mammothking777-1700987155828,
HUEnd,ishallnotusename,HUEnd,1.701E+12,[Gen 7] IF Dex OU,ishallnotusename-huend-1701003688944,
HUEnd,ishallnotusename,HUEnd,1.701E+12,[Gen 7] IF Dex OU,ishallnotusename-huend-1701003928970,
ChaliceOfMind,ChaliceOfMind,modrift63,1.70101E+12,[Gen 7] IF Dex OU,chaliceofmind-modrift63-1701007127864,
ChaliceOfMind,regarg78,ChaliceOfMind,1.70101E+12,[Gen 7] IF Dex OU,regarg78-chaliceofmind-1701008583013,
metalixsans,metalixsans,1_jaws_1,1.70101E+12,[Gen 7] IF Dex AG,metalixsans-1jaws1-1701008884009,
Smimr,Smimr,F0157,1.70101E+12,[Gen 7] IF Dex OU,smimr-f0157-1701011639431,
galladesimp,GooseNum1,galladesimp,1.70101E+12,[Gen 7] IF Dex OU,goosenum1-galladesimp-1701011685750,
Smimr,Smimr,LeMenix,1.70101E+12,[Gen 7] IF Dex OU,smimr-lemenix-1701012423664,
FusionNoob,SomeAuri,FusionNoob,1.70101E+12,[Gen 7] IF Dex OU,someauri-fusionnoob-1701013121498,
Smimr,Smimr,galladesimp,1.70101E+12,[Gen 7] IF Dex OU,smimr-galladesimp-1701013154090,
Xenr1a,Xenr1a,freddyfazbearhar,1.70102E+12,[Gen 7] IF Dex AG,xenr1a-freddyfazbearhar-1701015872907,
Xenr1a,Okwhatdoyouwant,Xenr1a,1.70102E+12,[Gen 7] IF Dex AG,okwhatdoyouwant-xenr1a-1701016647581,
ChaliceOfMind,ChaliceOfMind,Arcato,1.70102E+12,[Gen 7] IF Dex OU,chaliceofmind-arcato-1701017196369,
sillybillyboopers,Rex50903,sillybillyboopers,1.70102E+12,[Gen 9] IF NatDex OU,rex50903-sillybillyboopers-1701023665819,
sillybillyboopers,sillybillyboopers,Skiddzbop,1.70102E+12,[Gen 9] IF NatDex OU,sillybillyboopers-skiddzbop-1701023851227,
pyramlds,Bananablunt,pyramlds,1.70102E+12,[Gen 9] IF NatDex OU,bananablunt-pyramlds-1701024014626,
pyramlds,pyramlds,Skiddzbop,1.70102E+12,[Gen 9] IF NatDex OU,pyramlds-skiddzbop-1701024473058,
sillybillyboopers,Skiddzbop,sillybillyboopers,1.70103E+12,[Gen 9] IF NatDex OU,skiddzbop-sillybillyboopers-1701025428721,
metalixsans,boulettelegends,metalixsans,1.70103E+12,[Gen 7] IF Dex AG,boulettelegends-metalixsans-1701026959321,
Infinite starter,CoffeeBeanz2,Infinite starter,1.70103E+12,[Gen 9] IF NatDex OU,coffeebeanz2-infinitestarter-1701026972278,
the_shawdoin,the_shawdoin,The Generates,1.70103E+12,[Gen 7] IF Dex OU,theshawdoin-thegenerates-1701027241716,
DaCarGuy,DaCarGuy,boulettelegends,1.70103E+12,[Gen 7] IF Dex AG,dacarguy-boulettelegends-1701027513484,
WellCookedEgg,Fyhr,WellCookedEgg,1.70103E+12,[Gen 9] IF NatDex AG,fyhr-wellcookedegg-1701028257273,
Guest 5922,Menace13,pyramlds,1.70103E+12,[Gen 9] IF NatDex OU,menace13-pyramlds-1701029287927,
Fyhr,Fyhr,Ercoloid,1.70103E+12,[Gen 9] IF NatDex AG,fyhr-ercoloid-1701029413537,
the_shawdoin,the_shawdoin,Inabatoast,1.70103E+12,[Gen 7] IF Dex OU,theshawdoin-inabatoast-1701031071444,
Kaboah,ShadowSause,Kaboah,1.70103E+12,[Gen 7] IF Dex OU,shadowsause-kaboah-1701034435174,
Catsoup02,Z4ifir,Catsoup02,1.70104E+12,[Gen 7] IF Dex OU,z4ifir-catsoup02-1701038651813,
Catsoup02,Catsoup02,The Real Ignite,1.70104E+12,[Gen 7] IF Dex OU,catsoup02-therealignite-1701040919842,
Dexxxio,ThatMTOGuy,Dexxxio,1.70105E+12,[Gen 7] IF Dex AG,thatmtoguy-dexxxio-1701045313984,
baskim,baskim,The Real Ignite,1.70105E+12,[Gen 7] IF Dex OU,baskim-therealignite-1701047920185,
sillybillyboopers,Gumphrey_Hump,sillybillyboopers,1.70105E+12,[Gen 9] IF NatDex OU,gumphreyhump-sillybillyboopers-1701048432658,
sillybillyboopers,sillybillyboopers,narcissuscat,1.70105E+12,[Gen 9] IF NatDex OU,sillybillyboopers-narcissuscat-1701050892135,
Dexxxio,ThatMTOGuy,Dexxxio,1.70105E+12,[Gen 7] IF Dex AG,thatmtoguy-dexxxio-1701051087584,
bigshady680,bigshady680,Faiaro,1.70105E+12,[Gen 9] IF NatDex AG,bigshady680-faiaro-1701051105970,
bigshady680,Faiaro,bigshady680,1.70105E+12,[Gen 9] IF NatDex AG,faiaro-bigshady680-1701051422734,
Dr. Badtimes OU,Dr. Badtimes OU,LauraLuna,1.70105E+12,[Gen 7] IF Dex AG,drbadtimesou-lauraluna-1701052607884,
Dr. Badtimes OU,Dr. Badtimes OU,LauraLuna,1.70105E+12,[Gen 7] IF Dex AG,drbadtimesou-lauraluna-1701052792530,
Dr. Badtimes OU,Dr. Badtimes OU,LauraLuna,1.70105E+12,[Gen 7] IF Dex AG,drbadtimesou-lauraluna-1701053081290,
Godspeed06,Godspeed06,eggwwwere,1.70105E+12,[Gen 9] IF NatDex AG,godspeed06-eggwwwere-1701053384442,
Dr. Badtimes OU,Dr. Badtimes OU,LauraLuna,1.70105E+12,[Gen 7] IF Dex AG,drbadtimesou-lauraluna-1701053475113,
Dr. Badtimes OU,Dr. Badtimes OU,LauraLuna,1.70105E+12,[Gen 7] IF Dex AG,drbadtimesou-lauraluna-1701053734071,
Dr. Badtimes OU,Dr. Badtimes OU,LauraLuna,1.70105E+12,[Gen 7] IF Dex AG,drbadtimesou-lauraluna-1701053997268,
Dr. Badtimes OU,Dr. Badtimes OU,LauraLuna,1.70105E+12,[Gen 7] IF Dex AG,drbadtimesou-lauraluna-1701054268047,
Dr. Badtimes OU,Dr. Badtimes OU,LauraLuna,1.70105E+12,[Gen 7] IF Dex AG,drbadtimesou-lauraluna-1701054661010,
Dr. Badtimes OU,Dr. Badtimes OU,LauraLuna,1.70105E+12,[Gen 7] IF Dex AG,drbadtimesou-lauraluna-1701054959387,
Dexxxio,ThatMTOGuy,Dexxxio,1.70106E+12,[Gen 7] IF Dex AG,thatmtoguy-dexxxio-1701056229446,
Dr. Badtimes OU,Dr. Badtimes OU,LauraLuna,1.70106E+12,[Gen 7] IF Dex AG,drbadtimesou-lauraluna-1701056421473,
Overlord441,pyramlds,Overlord441,1.70106E+12,[Gen 9] IF NatDex OU,pyramlds-overlord441-1701056592877,
MixedMessage,camj09eieieope,MixedMessage,1.70106E+12,[Gen 7] IF Dex AG,camj09eieieope-mixedmessage-1701056696098,
KiraKat6,camj09eieieope,KiraKat6,1.70106E+12,[Gen 7] IF Dex AG,camj09eieieope-kirakat6-1701056845437,
Dr. Badtimes OU,Dr. Badtimes OU,LauraLuna,1.70106E+12,[Gen 7] IF Dex AG,drbadtimesou-lauraluna-1701056938234,
Dr. Badtimes OU,Dr. Badtimes OU,LauraLuna,1.70106E+12,[Gen 7] IF Dex AG,drbadtimesou-lauraluna-1701057425318,
Dr. Badtimes OU,Dr. Badtimes OU,LauraLuna,1.70106E+12,[Gen 7] IF Dex AG,drbadtimesou-lauraluna-1701057841124,
Dr. Badtimes OU,Dr. Badtimes OU,LauraLuna,1.70106E+12,[Gen 7] IF Dex AG,drbadtimesou-lauraluna-1701058154063,
Dr. Badtimes OU,Dr. Badtimes OU,LauraLuna,1.70106E+12,[Gen 7] IF Dex AG,drbadtimesou-lauraluna-1701058500302,
Dr. Badtimes OU,Dr. Badtimes OU,LauraLuna,1.70106E+12,[Gen 7] IF Dex AG,drbadtimesou-lauraluna-1701059216452,
Dr. Badtimes OU,Dr. Badtimes OU,LauraLuna,1.70106E+12,[Gen 7] IF Dex AG,drbadtimesou-lauraluna-1701059752819,
Dr. Badtimes OU,Dr. Badtimes OU,LauraLuna,1.70106E+12,[Gen 7] IF Dex AG,drbadtimesou-lauraluna-1701060011218,
Dr. Badtimes OU,Dr. Badtimes OU,LauraLuna,1.70106E+12,[Gen 7] IF Dex AG,drbadtimesou-lauraluna-1701060626979,
Dr. Badtimes OU,Dr. Badtimes OU,LauraLuna,1.70106E+12,[Gen 7] IF Dex AG,drbadtimesou-lauraluna-1701061163532,
mbhink,mbhink,metalixsans,1.70106E+12,[Gen 7] IF Dex AG,mbhink-metalixsans-1701061195999,
scepnogierdyh,Mrs.Poopooswag,scepnogierdyh,1.70107E+12,[Gen 9] IF NatDex OU,mrspoopooswag-scepnogierdyh-1701065248915,
Carchawaii,hawwow1,Carchawaii,1.70107E+12,[Gen 7] IF Dex OU,hawwow1-carchawaii-1701074173697,
Obsidrugon,MixedMessage,Obsidrugon,1.70109E+12,[Gen 7] IF Dex AG,mixedmessage-obsidrugon-1701091055028,
Razzes,SpookyBinturong,Razzes,1.70109E+12,[Gen 7] IF Dex AG,spookybinturong-razzes-1701094780502,
Walccer,Walccer,Obsidrugon,1.7011E+12,[Gen 7] IF Dex AG,walccer-obsidrugon-1701097942718,
WahooMario64,Conor965,WahooMario64,1.7011E+12,[Gen 7] IF Dex OU,conor965-wahoomario64-1701098201609,
Obsidrugon,Obsidrugon,MrSchrubelhupf,1.7011E+12,[Gen 7] IF Dex AG,obsidrugon-mrschrubelhupf-1701099758724,
Conor965,IBeScoopin,Conor965,1.7011E+12,[Gen 7] IF Dex OU,ibescoopin-conor965-1701101416643,
Gamma_Res,Gamma_Res,TheSolarShadows,1.7011E+12,[Gen 7] IF Dex OU,gammares-thesolarshadows-1701104219855,
thisslakingou,thisslakingou,Da Red Sewaddle,1.70111E+12,[Gen 7] IF Dex AG,thisslakingou-daredsewaddle-1701106950248,
thisslakingou,mootje33,thisslakingou,1.70111E+12,[Gen 7] IF Dex OU,mootje33-thisslakingou-1701107437063,
TheBigBoipippo,TheBigBoipippo,mikecneto,1.70111E+12,[Gen 7] IF Dex OU,thebigboipippo-mikecneto-1701109475049,
Menace13,mikecneto,Menace13,1.70111E+12,[Gen 7] IF Dex OU,mikecneto-menace13-1701109843588,
Cobble59,Cobble59,Ashirpa,1.70111E+12,[Gen 7] IF Dex OU,cobble59-ashirpa-1701112442428,
Cobble59,Ashirpa,Cobble59,1.70111E+12,[Gen 7] IF Dex OU,ashirpa-cobble59-1701112468611,
Cobble59,Conor965,Cobble59,1.70112E+12,[Gen 7] IF Dex OU,conor965-cobble59-1701117709165,
Cobble59,Cobble59,Conor965,1.70112E+12,[Gen 7] IF Dex OU,cobble59-conor965-1701117989804,
Willer tail,boulettelegends,Willer tail,1.70112E+12,[Gen 7] IF Dex AG,boulettelegends-willertail-1701121069361,
simple cat enjoyer,simple cat enjoyer,TronnerBonner,1.70112E+12,[Gen 7] IF Dex OU,simplecatenjoyer-tronnerbonner-1701121477106,
simple cat enjoyer,simple cat enjoyer,TronnerBonner,1.70112E+12,[Gen 7] IF Dex OU,simplecatenjoyer-tronnerbonner-1701122006321,
IAmACSProject,Arcato,IAmACSProject,1.70113E+12,[Gen 7] IF Dex OU,arcato-iamacsproject-1701126413558,
happieferret19,happieferret19,lexjo12345,1.70113E+12,[Gen 7] IF Dex OU,happieferret19-lexjo12345-1701127818995,
Renegade470,Ultr4X,Renegade470,1.70113E+12,[Gen 7] IF Dex AG,ultr4x-renegade470-1701129636786,
HUEnd,sylvee_kiwi,HUEnd,1.70114E+12,[Gen 7] IF Dex Doubles,sylveekiwi-huend-1701135283818,
The Prime Mime,fleefflaff,The Prime Mime,1.70114E+12,[Gen 7] IF Dex OU,fleefflaff-theprimemime-1701138588837,
sillybillyboopers,hawwow1,sillybillyboopers,1.70114E+12,[Gen 9] IF NatDex OU,hawwow1-sillybillyboopers-1701139102718,
sillybillyboopers,sillybillyboopers,Infinite starter,1.70114E+12,[Gen 9] IF NatDex OU,sillybillyboopers-infinitestarter-1701142428686,
The Prime Mime,The Prime Mime,aerobro13,1.70114E+12,[Gen 7] IF Dex OU,theprimemime-aerobro13-1701144130237,
Guest 9358,Bowas,Skiddzbop,1.70115E+12,[Gen 9] IF NatDex OU,bowas-skiddzbop-1701145975371,
Guest 9358,Bowas,Skiddzbop,1.70115E+12,[Gen 9] IF NatDex OU,bowas-skiddzbop-1701145988849,
